API NO.,PlatLink,District,Lease,Well Number,Permitted Operator,County,Status Date,Status Number,Wellbore Profiles,Filing Purpose,Amend,Total Depth,Stacked Lateral Parent Well DP #,Status,PlatFilePath
32946718,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946718&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946718,Links Images GIS Viewer Completion,08,DONOVAN 2M (61981),113H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895738,Horizontal,New Drill,N,10546,data/plat_files/113H/32946718.tif
32946724,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946724&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946724,Links Images GIS Viewer Completion,08,WTH 22-15 A (62599),316,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/06/2023 Approved: 01/10/2024,895756,Horizontal,New Drill,N,13000,data/plat_files/316/32946724.tif
32946733,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946733&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946733,Links Images GIS Viewer Completion,08,BUCHANAN W17A (62155),1H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895838,Horizontal,New Drill,N,10300,data/plat_files/1H/32946733.tif
32946734,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946734&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946734,Links Images GIS Viewer Completion,08,BUCHANAN W17B (62168),2H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895839,Horizontal,New Drill,N,10300,data/plat_files/2H/32946734.tif
32946735,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946735&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946735,Links Images GIS Viewer Completion,08,BUCHANAN W17C (62144),3H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895840,Horizontal,New Drill,N,10300,data/plat_files/3H/32946735.tif
32946736,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946736&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946736,Links Images GIS Viewer Completion,08,BUCHANAN W17D (62154),4H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895841,Horizontal,New Drill,N,10300,data/plat_files/4H/32946736.tif
32946737,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946737&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946737,Links Images GIS Viewer Completion,08,BUCHANAN W17E (62167),5H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895842,Horizontal,New Drill,N,10300,data/plat_files/5H/32946737.tif
32946738,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946738&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946738,Links Images GIS Viewer Completion,08,BUCHANAN C17F (62157),6H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895843,Horizontal,New Drill,N,10300,data/plat_files/6H/32946738.tif
32946739,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946739&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32946739,Links Images GIS Viewer Completion,08,BUCHANAN C17G (62196),7H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895844,Horizontal,New Drill,N,10300,data/plat_files/7H/32946739.tif
32946740,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946740&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32946740,Links Images GIS Viewer Completion,08,BUCHANAN C17H (62241),8H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/10/2024,895845,Horizontal,New Drill,N,10300,data/plat_files/8H/32946740.tif
32944998,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944998&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32944998,Links Images GIS Viewer Completion,08,MB (58284),10H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/13/2023 Approved: 01/11/2024,870552,Horizontal,New Drill,Y,10000,data/plat_files/10H/32944998.tif
32944999,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944999&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32944999,Links Images GIS Viewer Completion,08,MB (58284),11H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/13/2023 Approved: 01/11/2024,870555,Horizontal,New Drill,Y,11000,data/plat_files/11H/32944999.tif
32946195,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946195&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32946195,Links Images GIS Viewer Completion,08,LELA 7-18 D,142,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/14/2023 Approved: 01/25/2024,889063,Horizontal,New Drill,Y,11000,data/plat_files/142/32946195.tif
32946744,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946744&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32946744,Links Images GIS Viewer Completion,08,WTH 10-3 D (51656),243,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/14/2023 Approved: 01/10/2024,895918,Horizontal,New Drill,N,13000,data/plat_files/243/32946744.tif
32944996,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944996&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32944996,Links Images GIS Viewer Completion,08,MB (58284),8H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870549,Horizontal,New Drill,Y,10000,data/plat_files/8H/32944996.tif
32944997,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944997&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32944997,Links Images GIS Viewer Completion,08,MB (58284),9H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870550,Horizontal,New Drill,Y,10000,data/plat_files/9H/32944997.tif
32945000,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32945000&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32945000,Links Images GIS Viewer Completion,08,MB (58284),12H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870556,Horizontal,New Drill,Y,9000,data/plat_files/12H/32945000.tif
32942691,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942691&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBMc9iDCem5j9AcTA6KLRyBbZmV3Afo47tyCLROz6WXZWd2GGYncsZARM448DvEpmqCdeNzg23NjrDw7-akp8mLnM55MB_a5517y2RVFJIEAjLxsDtUtMq0tmj73o7do8HBBv80G_y8uOatI1EBgwln1-7dVvc9EQrQhBnHvXsxGpszUffAbsLUfrlW2Pl80qiHV93PZslInlyqTGyl2CSo4GQ6O_qDDcmN7H5gLlZ4pRcFME6fLEMQTJy6cPLKrfLxPyvLX0sqYdKdwW9l_NocP9ZrXcoKZRTAWZSwUbEAxaJKsKRxa_C_qv8C1JXPrLQCAAA,32942691,Links Images GIS Viewer Completion,08,WTH 10-3 G (51698),272,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/22/2024,842404,Horizontal,New Drill,Y,11000,data/plat_files/272/32942691.tif
32942692,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942692&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32942692,Links Images GIS Viewer Completion,08,WTH 10-3 H (51745),281,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/22/2024,842405,Horizontal,New Drill,Y,11000,data/plat_files/281/32942692.tif
32942897,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942897&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32942897,Links Images GIS Viewer Completion,08,WTH 10-3 H (51745),282,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/23/2024,845184,Horizontal,New Drill,Y,11000,data/plat_files/282/32942897.tif
32944713,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944713&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32944713,Links Images GIS Viewer Completion,08,MBE (61355),2H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/20/2023 Approved: 01/25/2024,889786,Horizontal,New Drill,Y,10000,data/plat_files/2H/32944713.tif
13543836,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=13543836&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,13543836,Links Images GIS Viewer Completion,08,WHITTENBURG (40025),6A,"EARTHSTONE OPERATING, LLC(238732)",ECTOR,Submitted: 12/28/2023 Approved: 01/04/2024,872271,Horizontal,New Drill,Y,10100,data/plat_files/6A/13543836.tif
32946700,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946700&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32946700,Links Images GIS Viewer Completion,08,MARION WEST A 36-25 (61407),6201H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895651,Horizontal,New Drill,Y,10605,data/plat_files/6201H/32946700.tif
32946704,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946704&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32946704,Links Images GIS Viewer Completion,08,MARION WEST D 36-25 (61511),6204H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895652,Horizontal,New Drill,Y,10605,data/plat_files/6204H/32946704.tif
32946705,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946705&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32946705,Links Images GIS Viewer Completion,08,MARION WEST G 36-25 (61383),6207H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895653,Horizontal,New Drill,Y,10605,data/plat_files/6207H/32946705.tif
32946701,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946701&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32946701,Links Images GIS Viewer Completion,08,MARION EAST I 36-25 (61495),6209H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895659,Horizontal,New Drill,Y,10605,data/plat_files/6209H/32946701.tif
