API NO.,PlatLink,District,Lease,Well Number,Permitted Operator,County,Status Date,Status Number,Wellbore Profiles,Filing Purpose,Amend,Total Depth,Stacked Lateral Parent Well DP #,Status,PlatFilePath
38940429,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940429&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940429,Links Images GIS Viewer Completion,08,NEIDERMEYER 217-180 UNIT W21 (60520),21H,"VITAL ENERGY, INC.(100951)",REEVES,Submitted: 11/22/2023 Approved: 01/22/2024,887800,Horizontal,New Drill,Y,16000,
38940887,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940887&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940887,Links Images GIS Viewer Completion,08,DINGO STATE III,88H,"ALCHEMIST ENERGY, LLC(011198)",REEVES,Submitted: 12/20/2023 Approved: 01/05/2024,894686,Horizontal,New Drill,Y,11500,
32946722,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946722&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,32946722,Links Images GIS Viewer Completion,08,GUNS UP 2S (62083),219H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/09/2024,895696,Horizontal,New Drill,N,10546,
32946723,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946723&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946723,Links Images GIS Viewer Completion,08,GUNS UP 2T (62361),220H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/09/2024,895697,Horizontal,New Drill,N,10546,
32946721,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946721&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946721,Links Images GIS Viewer Completion,08,GUNS UP 2W (62368),223H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/09/2024,895698,Horizontal,New Drill,N,10546,
32946706,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946706&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946706,Links Images GIS Viewer Completion,08,DONOVAN 2F (61953),106H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895722,Horizontal,New Drill,N,10546,
32946707,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946707&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946707,Links Images GIS Viewer Completion,08,DONOVAN 2G (62082),107H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895724,Horizontal,New Drill,N,10546,
32946355,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946355&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946355,Links Images GIS Viewer Completion,08,ONEAL-ANNIE 15M (60601),13H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/09/2024,890753,Horizontal,New Drill,Y,9530,
32946708,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946708&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946708,Links Images GIS Viewer Completion,08,DONOVAN 2H (62204),108H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895725,Horizontal,New Drill,N,10546,
32946709,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946709&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946709,Links Images GIS Viewer Completion,08,DONOVAN 2I (62365),109H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895726,Horizontal,New Drill,N,10546,
32946720,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946720&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946720,Links Images GIS Viewer Completion,08,DONOVAN 2J (62056),110H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895727,Horizontal,New Drill,N,10546,
32946710,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946710&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946710,Links Images GIS Viewer Completion,08,DONOVAN 2N (61904),114H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895729,Horizontal,New Drill,N,10546,
32946711,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946711&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj0skyxmYUK77iM0C5OFYgtHYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2yqJlg3PjfY1uwIC383Jz1NXuS0zoP50D7v3Fsmq6KQdCAgEw_3h4pamdoWbd_bsXs0ONjgn2aDnxfVvHV0VMBgwtm1e7fTfU9AAZow47h3L0Zjcya0AXZjpvbLtsLO55NGPbzqfjaLR9LkUmViJ8U21c02QQUn09nRH2xImiT6Y-ZiNa_uRQGM03uWImhMTF2YvLKVS_5nkflrVCVMujP4LZJf8-PHen2XvEIZBXAWJQjGYgGKRUVtLAneKvzHH_gCA26sGsECAAA,32946711,Links Images GIS Viewer Completion,08,DONOVAN 2R (62176),118H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895730,Horizontal,New Drill,N,10546,
32946712,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946712&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946712,Links Images GIS Viewer Completion,08,DONOVAN 2U (62367),121H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895731,Horizontal,New Drill,N,10546,
32946719,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946719&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946719,Links Images GIS Viewer Completion,08,DONOVAN 2A (62094),101H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895732,Horizontal,New Drill,N,10546,
32946713,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946713&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946713,Links Images GIS Viewer Completion,08,DONOVAN 2C (61799),103H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895733,Horizontal,New Drill,N,10546,
32946714,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946714&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946714,Links Images GIS Viewer Completion,08,DONOVAN 2D (61764),104H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895734,Horizontal,New Drill,N,10546,
32946715,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946715&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946715,Links Images GIS Viewer Completion,08,DONOVAN 2E (61938),105H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895735,Horizontal,New Drill,N,10546,
32946716,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946716&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946716,Links Images GIS Viewer Completion,08,DONOVAN 2K (62170),111H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895736,Horizontal,New Drill,N,10546,
32946717,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946717&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946717,Links Images GIS Viewer Completion,08,DONOVAN 2L (61903),112H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895737,Horizontal,New Drill,N,10546,
32946718,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946718&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946718,Links Images GIS Viewer Completion,08,DONOVAN 2M (61981),113H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895738,Horizontal,New Drill,N,10546,
32946724,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946724&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946724,Links Images GIS Viewer Completion,08,WTH 22-15 A (62599),316,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/06/2023 Approved: 01/10/2024,895756,Horizontal,New Drill,N,13000,
32946733,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946733&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj1sN1nMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kJoBezOTOXmbYmtS0eFqn9V3aRnj6TJZZ6IjRTrWFfrCHM469YM7mh81CTRHzMXi3lxLzJgnN4zF0FjZPmVyRtbuOR_Fpm7RVXAqFqN3yL5NT9-qpZ30Ss8BgGcBQmCsZBBwUJObSgI3iv8xx_4AuvophfBAgAA,32946733,Links Images GIS Viewer Completion,08,BUCHANAN W17A (62155),1H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895838,Horizontal,New Drill,N,10300,
32946734,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946734&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,32946734,Links Images GIS Viewer Completion,08,BUCHANAN W17B (62168),2H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895839,Horizontal,New Drill,N,10300,
32946735,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946735&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,32946735,Links Images GIS Viewer Completion,08,BUCHANAN W17C (62144),3H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895840,Horizontal,New Drill,N,10300,
32946736,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946736&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,32946736,Links Images GIS Viewer Completion,08,BUCHANAN W17D (62154),4H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895841,Horizontal,New Drill,N,10300,
