API NO.,PlatLink,District,Lease,Well Number,Permitted Operator,County,Status Date,Status Number,Wellbore Profiles,Filing Purpose,Amend,Total Depth,Stacked Lateral Parent Well DP #,Status,PlatFilePath
32946737,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946737&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016FHoG97AHU9pzH6E5mBwUWzgC2zIruQ_Qj-_aIdA6PZdexO6n0TCaLDgHmQUXIG4Q67JOPgzPNTYVP8DC393RjmOUjK5Zch82sja8bVSptSKBhI18uN-XNKp5bNB3nR_aR4e9T_Fpcvh5dmVNIJGG3qVTaHbhznYdAQPo0oTDLrw4i_WJUAH8KkwVl9sS28hGi7Z_td3klozkqeTtPBg4utYPce_T7ENGP3YhV_tKLzVwQX9YDknrzMyZqQtbJRN_VlO81LOF0bYOv9Xwa2fiUK11c1YwWYLgWUHBswbNs4Eibwldv_8vnX8B5jAuJ6cCAAA,32946737,Links Images GIS Viewer Completion,08,BUCHANAN W17E (62167),5H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895842,Horizontal,New Drill,N,10300,
32946738,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946738&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016FHoG97AHU9pzH6E5mBwUWzgC2zIruQ_Qj-_aIdA6PZdexO6n0TCaLDgHmQUXIG4Q67JOPgzPNTYVP8DC393RjmOUjK5Zch82sja8bVSptSKBhI18uN-XNKp5bNB3nR_aR4e9T_Fpcvh5dmVNIJGG3qVTaHbhznYdAQPo0oTDLrw4i_WJUAH8KkwVl9sS28hGi7Z_td3klozkqeTtPBg4utYPce_T7ENGP3YhV_tKLzVwQX9YDknrzMyZqQtbJRN_VlO81LOF0bYOv9Xwa2fiUK11c1YwWYLgWUHBswbNs4Eibwldv_8vnX8B5jAuJ6cCAAA,32946738,Links Images GIS Viewer Completion,08,BUCHANAN C17F (62157),6H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895843,Horizontal,New Drill,N,10300,
32946739,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946739&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016FHoG97AHU9pzH6E5mBwUWzgC2zIruQ_Qj-_aIdA6PZdexO6n0TCaLDgHmQUXIG4Q67JOPgzPNTYVP8DC393RjmOUjK5Zch82sja8bVSptSKBhI18uN-XNKp5bNB3nR_aR4e9T_Fpcvh5dmVNIJGG3qVTaHbhznYdAQPo0oTDLrw4i_WJUAH8KkwVl9sS28hGi7Z_td3klozkqeTtPBg4utYPce_T7ENGP3YhV_tKLzVwQX9YDknrzMyZqQtbJRN_VlO81LOF0bYOv9Xwa2fiUK11c1YwWYLgWUHBswbNs4Eibwldv_8vnX8B5jAuJ6cCAAA,32946739,Links Images GIS Viewer Completion,08,BUCHANAN C17G (62196),7H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895844,Horizontal,New Drill,N,10300,
32946740,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946740&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32946740,Links Images GIS Viewer Completion,08,BUCHANAN C17H (62241),8H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/10/2024,895845,Horizontal,New Drill,N,10300,
32944998,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944998&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32944998,Links Images GIS Viewer Completion,08,MB (58284),10H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/13/2023 Approved: 01/11/2024,870552,Horizontal,New Drill,Y,10000,
32944999,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944999&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32944999,Links Images GIS Viewer Completion,08,MB (58284),11H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/13/2023 Approved: 01/11/2024,870555,Horizontal,New Drill,Y,11000,
32946195,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946195&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32946195,Links Images GIS Viewer Completion,08,LELA 7-18 D,142,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/14/2023 Approved: 01/25/2024,889063,Horizontal,New Drill,Y,11000,
32946744,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946744&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32946744,Links Images GIS Viewer Completion,08,WTH 10-3 D (51656),243,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/14/2023 Approved: 01/10/2024,895918,Horizontal,New Drill,N,13000,
32944996,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944996&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32944996,Links Images GIS Viewer Completion,08,MB (58284),8H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870549,Horizontal,New Drill,Y,10000,
32944997,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944997&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32944997,Links Images GIS Viewer Completion,08,MB (58284),9H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870550,Horizontal,New Drill,Y,10000,
32945000,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32945000&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32945000,Links Images GIS Viewer Completion,08,MB (58284),12H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870556,Horizontal,New Drill,Y,9000,
32942691,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942691&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32942691,Links Images GIS Viewer Completion,08,WTH 10-3 G (51698),272,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/22/2024,842404,Horizontal,New Drill,Y,11000,
32942692,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942692&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHpYxj3swZT23CahOZgcFFs4AtsyK7kP0I_vyiHQOj2XXsTup9EwmsgZAxE548DvEJuqCdaN2wbbmh1h4e_mpKfJi4yus2A-tM8697aRVZ5LEgjYiKfHQ0WjTGOLtu_t2D0bHGzwL7PBz4tr1joS5TCYcHbt3j3oviegAE2Ycdy7ndHYnAmVwG7C1H65rbDz2aRRD6-6n82SkTyluE-DgpPp7OgPNiQfMvqxc7HaV3qRA-P0h-UQtCamLkxe2SoZ_7Oa_LWeAibdGfxWw6-d8WO91qWsUEQBnEUJJYs5KBYVlLEgdPv-v3T-Be3BeymnAgAA,32942692,Links Images GIS Viewer Completion,08,WTH 10-3 H (51745),281,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/22/2024,842405,Horizontal,New Drill,Y,11000,
32942897,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942897&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32942897,Links Images GIS Viewer Completion,08,WTH 10-3 H (51745),282,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/23/2024,845184,Horizontal,New Drill,Y,11000,
32944713,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944713&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32944713,Links Images GIS Viewer Completion,08,MBE (61355),2H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/20/2023 Approved: 01/25/2024,889786,Horizontal,New Drill,Y,10000,
32946700,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946700&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32946700,Links Images GIS Viewer Completion,08,MARION WEST A 36-25 (61407),6201H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895651,Horizontal,New Drill,Y,10605,
32946704,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946704&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32946704,Links Images GIS Viewer Completion,08,MARION WEST D 36-25 (61511),6204H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895652,Horizontal,New Drill,Y,10605,
32946705,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946705&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32946705,Links Images GIS Viewer Completion,08,MARION WEST G 36-25 (61383),6207H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895653,Horizontal,New Drill,Y,10605,
32946701,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946701&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32946701,Links Images GIS Viewer Completion,08,MARION EAST I 36-25 (61495),6209H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895659,Horizontal,New Drill,Y,10605,
32946702,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946702&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32946702,Links Images GIS Viewer Completion,08,MARION EAST L 36-25 (61494),6212H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895661,Horizontal,New Drill,Y,10605,
32946703,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946703&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32946703,Links Images GIS Viewer Completion,08,MARION EAST O 36-25 (61496),6215H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895662,Horizontal,New Drill,Y,10605,
32945225,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32945225&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32945225,Links Images GIS Viewer Completion,08,NOBLES (39040),3025SH,XTO ENERGY INC.(945936),MIDLAND,Submitted: 01/02/2024 Approved: 01/08/2024,873337,Horizontal,New Drill,Y,9462,
32946761,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946761&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYrnvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5LL2L302gYTeSMgYicceA3iG3dBuPG5xa7hh1g4e_6qKbJi4yus6A_lM9697aRdZ5LEgjYiIf7fU2jTGOHxloz9o8aBxP806zx8-yadY5EOQw6nFy3c1tlLYECUIcZx5170QrbE6EK2FWYxi-3NfY-mxSq4VXZWS8ZyVOKuzQUcNS9Gf3ehORDRj92Llb7Si9yYJz-sByC1sSKM5MXtkrG_6wmf6mnhEn1Gr_V8Gtn_NCsdSkr3EYBnEUJFYs5lCwWUMWS0PX7_9L5F0S5lhCnAgAA,32946761,Links Images GIS Viewer Completion,08,BUSBY (61987),1HM,APACHE CORPORATION(027200),MIDLAND,Submitted: 01/03/2024 Approved: 01/05/2024,896235,Horizontal,New Drill,N,12000,
32946762,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946762&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYqXvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5DLmL302gYTeSMgYicceB3iE3VBOOG1wbbmu1h5p_6oMbRi4yus6C_lM8697GSVZ5LEghYiafHXUWjTGOLxlozdM8aexP8y6Tx--SatY5EOfQ6HF27dRtlLYECUIcJh6170wqbI6ES2EWY2s-3FXY-GxWq_l3ZSc8ZyVOKhzQUcNCdGfzOhORDRn92Lhb7Qi9yYJz-MB-C1sSKE5NntkjGr1aTP9ezhlF1Gn_V8G9nfF8vdSkrlFEAZ1FCyWIO9ywWhNaELt_fSuc_k_T2Y6cCAAA,32946762,Links Images GIS Viewer Completion,08,BUSBY (61987),2HM,APACHE CORPORATION(027200),MIDLAND,Submitted: 01/03/2024 Approved: 01/05/2024,896236,Horizontal,New Drill,N,12000,
32946763,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946763&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYqXvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5DLmL302gYTeSMgYicceB3iE3VBOOG1wbbmu1h5p_6oMbRi4yus6C_lM8697GSVZ5LEghYiafHXUWjTGOLxlozdM8aexP8y6Tx--SatY5EOfQ6HF27dRtlLYECUIcJh6170wqbI6ES2EWY2s-3FXY-GxWq_l3ZSc8ZyVOKhzQUcNCdGfzOhORDRn92Lhb7Qi9yYJz-MB-C1sSKE5NntkjGr1aTP9ezhlF1Gn_V8G9nfF8vdSkrlFEAZ1FCyWIO9ywWhNaELt_fSuc_k_T2Y6cCAAA,32946763,Links Images GIS Viewer Completion,08,BUSBY (61987),3HM,APACHE CORPORATION(027200),MIDLAND,Submitted: 01/03/2024 Approved: 01/05/2024,896238,Horizontal,New Drill,N,12000,
32946764,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946764&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYqXvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5DLmL302gYTeSMgYicceB3iE3VBOOG1wbbmu1h5p_6oMbRi4yus6C_lM8697GSVZ5LEghYiafHXUWjTGOLxlozdM8aexP8y6Tx--SatY5EOfQ6HF27dRtlLYECUIcJh6170wqbI6ES2EWY2s-3FXY-GxWq_l3ZSc8ZyVOKhzQUcNCdGfzOhORDRn92Lhb7Qi9yYJz-MB-C1sSKE5NntkjGr1aTP9ezhlF1Gn_V8G9nfF8vdSkrlFEAZ1FCyWIO9ywWhNaELt_fSuc_k_T2Y6cCAAA,32946764,Links Images GIS Viewer Completion,08,BUSBY (61987),4HM,APACHE CORPORATION(027200),MIDLAND,Submitted: 01/03/2024 Approved: 01/05/2024,896239,Horizontal,New Drill,N,12000,
32946765,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946765&rrcActionMan=H4sIAAAAAAAAAM2QS2vDMBCEf016NHrYqXvYgwntuY_QHEwOii0cgWyZldwH6Md35RBonZ5DLmL302gYTeSMgYicceB3iE3VBOOG1wbbmu1h5p_6oMbRi4yus6C_lM8697GSVZ5LEghYiafHXUWjTGOLxlozdM8aexP8y6Tx--SatY5EOfQ6HF27dRtlLYECUIcJh6170wqbI6ES2EWY2s-3FXY-GxWq_l3ZSc8ZyVOKhzQUcNCdGfzOhORDRn92Lhb7Qi9yYJz-MB-C1sSKE5NntkjGr1aTP9ezhlF1Gn_V8G9nfF8vdSkrlFEAZ1FCyWIO9ywWhNaELt_fSuc_k_T2Y6cCAAA,32946765,Links Images GIS Viewer Completion,08,NOBLES BLUE 3328,01H,"CONTINENTAL RESOURCES, INC.(173777)",MIDLAND,Submitted: 01/03/2024 Approved: 01/09/2024,896273,Horizontal,New Drill,N,12000,
